allkcats1	allkcats2	allkcats3	allkcats4	allkcats5
EC3.4.11.1	arg-7-amino-4-methylcoumarin	sus scrofa	7	sabiork
EC5.4.2.11	2,3-bisphosphoglycerate	gallus gallus	2.78	sabiork
EC5.4.2.11	2-phosphoglycerate	gallus gallus	1197	sabiork
EC5.4.2.11	glycerate 3-phosphate	gallus gallus	1333	sabiork
EC5.4.2.11	2-phosphoglycerate	equus caballus	1.7	sabiork
EC5.4.2.11	3-phospho-d-glycerate	escherichia coli	330	sabiork
EC5.4.2.11	2-phospho-d-glycerate	escherichia coli	220	sabiork
EC5.4.2.11	2,3-bisphosphoglycerate	saccharomyces cerevisiae	0.16	sabiork
EC5.4.2.11	glycerate 3-phosphate	saccharomyces cerevisiae	490	sabiork
EC5.4.2.11	2-phospho-d-glycerate	saccharomyces cerevisiae	1200	sabiork
EC3.13.1.5	carbon disulfide	acidianus sp.	952	sabiork
EC3.13.1.5	carbonyl sulfide	acidianus sp.	1800	sabiork
EC4.1.99.1	l-tryptophan	proteus vulgaris	6.29	sabiork
EC4.1.99.1	s-o-nitrophenyl-l-cysteine	proteus vulgaris	33.35	sabiork
EC4.1.99.1	l-serine	proteus vulgaris	1.83	sabiork
EC4.1.99.1	s-methyl-l-cysteine	proteus vulgaris	4.1	sabiork
EC4.1.99.1	s-ethyl-l-cysteine	proteus vulgaris	3.59	sabiork
EC4.1.99.1	s-benzyl-l-cysteine	proteus vulgaris	1.95	sabiork
EC4.1.99.1	3-chloro-l-alanine	proteus vulgaris	8.41	sabiork
EC3.5.1.88	n-formyl-l-methionine	escherichia coli	4.7	sabiork
EC3.5.1.88	n-formyl-met-leu-p-nitroanilide	arabidopsis thaliana	8.6	sabiork
EC3.5.1.88	n-formyl-met-thr-ala	arabidopsis thaliana	88.5	sabiork
EC3.5.1.88	n-formyl-met-leu	escherichia coli	194	sabiork
EC5.4.2.2	d-glucose 1-phosphate	pseudomonas aeruginosa	50	sabiork
EC4.4.1.3	l-cystine	synechocystis sp.	36	sabiork
EC4.4.1.3	meso-cystine	synechocystis sp.	29	sabiork
EC4.4.1.3	l-djenkolic acid	synechocystis sp.	50	sabiork
EC4.4.1.3	desaminocystine	synechocystis sp.	29	sabiork
EC4.4.1.3	decarboxycystine	synechocystis sp.	14	sabiork
EC4.4.1.3	l-cystathionine	synechocystis sp.	7	sabiork
EC4.4.1.3	s-ethyl-l-cysteine	synechocystis sp.	37	sabiork
EC4.4.1.3	s-methyl-l-cysteine	synechocystis sp.	20	sabiork
EC4.4.1.3	l-cysteine	synechocystis sp.	0.15	sabiork
EC5.3.99.2	prostaglandin h2	rattus norvegicus	31.07	sabiork
EC5.3.1.9	d-fructose 6-phosphate	geobacillus stearothermophilus	150	sabiork
EC5.3.1.9	d-mannose 6-phosphate	oryctolagus cuniculus	0.0434	sabiork
EC5.3.1.9	d-glucose 6-phosphate	saccharomyces cerevisiae	1470	sabiork
EC5.3.1.9	d-fructose 6-phosphate	saccharomyces cerevisiae	11420	sabiork
EC5.3.1.9	d-fructose 6-phosphate	entamoeba histolytica	601	sabiork
EC3.2.1.177	maltose	sulfolobus solfataricus	1.51	sabiork
EC3.2.1.177	maltotriose	sulfolobus solfataricus	0.92	sabiork
EC3.2.1.177	isoprimeverose	sulfolobus solfataricus	31	sabiork
EC3.2.1.177	4-nitrophenyl beta-isoprimeverose	sulfolobus solfataricus	16	sabiork
EC3.2.1.177	4-nitrophenyl alpha-d-xyloside	sulfolobus solfataricus	4.69	sabiork
EC3.2.1.177	p-nitrophenyl-alpha-d-glucoside	sulfolobus solfataricus	0.05	sabiork
EC3.6.1.3	atp	saccharomyces cerevisiae	20	sabiork
EC3.6.1.3	atp	helicobacter pylori	0.155	sabiork
EC3.6.1.3	gtp	helicobacter pylori	0.0095	sabiork
EC5.3.1.24	n-(5-phospho-d-ribosyl)anthranilate	streptomyces coelicolor	12	sabiork
EC5.4.2.10	beta-d-glucose 1-phosphate	escherichia coli	0.0055	sabiork
EC3.1.4.17	3',5'-cyclic amp	homo sapiens	1.78	sabiork
EC3.1.4.17	bis-4-nitrophenyl phosphate	helicobacter pylori	18.0833333333333	sabiork
EC3.1.4.17	3',5'-cyclic amp	helicobacter pylori	33.4666666666667	sabiork
EC3.1.4.17	3',5'-cyclic gmp	helicobacter pylori	15.95	sabiork
EC3.1.4.17	3',5'-cyclic amp	thermus thermophilus	0.0035	sabiork
EC3.1.4.17	3',5'-cyclic gmp	thermus thermophilus	0.017	sabiork
EC3.1.3.36	d-myo-inositol 1,4,5-trisphosphate	schizosaccharomyces pombe	11.2	sabiork
EC3.1.3.36	4-nitrophenyl phosphate	schizosaccharomyces pombe	0.00404	sabiork
EC3.1.3.36	3-o-methylfluorescein phosphate	schizosaccharomyces pombe	0.00054	sabiork
EC3.1.3.36	inositol 4,5-bisphosphate	schizosaccharomyces pombe	10.5	sabiork
EC3.1.3.36	inositol 2,4,5-trisphosphate	schizosaccharomyces pombe	41.2	sabiork
EC2.7.7.4	gtp	escherichia coli	2.1	sabiork
EC6.3.4.2	l-glutamine	escherichia coli	6.1	sabiork
EC6.3.4.2	l-gamma-glutamyl hydroxamate	escherichia coli	0.93	sabiork
EC6.3.4.2	l-glutamine	lactococcus lactis	6.4	sabiork
EC3.5.3.6	n(omega)-methyl-l-arginine	pseudomonas aeruginosa	0.01	sabiork
EC3.5.3.6	n(omega)-amino-l-arginine	pseudomonas aeruginosa	7	sabiork
EC3.5.3.6	l-arginine	mycoplasma arthritidis	29	sabiork
EC3.6.1.56	8-hydroxy-dgtp	homo sapiens	12.3	sabiork
EC3.6.1.56	8-hydroxy-datp	homo sapiens	10.8	sabiork
EC5.4.99.1	l-glutamate	clostridium tetanomorphum	5.8	sabiork
EC3.5.1.11	penicillin g	kluyvera citrophila	63	sabiork
EC3.5.1.11	2-nitro-5-[(phenylacetyl)amino]benzoic acid	escherichia coli	16.2	sabiork
EC3.5.1.11	2-phenylacetamide	escherichia coli	50	sabiork
EC3.5.1.11	methyl 2-phenylacetate	escherichia coli	190	sabiork
EC3.5.1.11	d-phenylglycine methyl ester	escherichia coli	50	sabiork
EC3.5.1.11	d-4-hydroxyphenylglycine methyl ester	escherichia coli	16.2	sabiork
EC3.5.1.11	phenylacetyl-7-aminodeacetoxy cephalosporanic acid	escherichia coli	50	sabiork
EC3.5.1.11	ethyl 2-phenylacetate	escherichia coli	170	sabiork
EC3.5.1.11	p-nitrophenyl phenylacetate	escherichia coli	170	sabiork
EC3.5.1.11	phenylacetylglycine	escherichia coli	47	sabiork
EC3.5.1.4	acrylamide	pseudomonas aeruginosa	77.29	sabiork
EC3.5.1.4	4-nitroacetanilide	pseudomonas aeruginosa	2.48	sabiork
EC3.2.1.74	cellobiose	thermotoga neapolitana	285.04	sabiork
EC3.2.1.74	cellotriose	thermotoga neapolitana	345.71	sabiork
EC3.2.1.74	cellotetraose	thermotoga neapolitana	333.68	sabiork
EC3.2.1.74	p-nitrophenyl-beta-d-glucoside	thermotoga neapolitana	883.9	sabiork
EC3.2.1.75	pustulan	acremonium persicinum	172	sabiork
EC4.6.1.18	2',3'-cyclic cmp	bos taurus	3.49	sabiork
EC5.1.3.14	udp-n-acetyl-d-glucosamine	neisseria meningitidis	4.7	sabiork
EC4.1.2.10	mandelonitrile	prunus pedunculata	676.5	sabiork
EC4.1.2.10	mandelonitrile	eriobotrya japonica	56	sabiork
EC3.5.1.5	urea	enterobacter aerogenes	2970	sabiork
EC4.1.1.82	pyruvate	bacteroides fragilis	0.05	sabiork
EC3.5.3.7	4-guanidinobutanoate	pseudomonas aeruginosa	1012	sabiork
EC5.5.1.2	3-carboxy-cis,cis-muconate	pseudomonas putida	600	sabiork
EC3.1.4.16	bis-4-nitrophenyl phosphate	staphylococcus aureus	0.73	sabiork
EC3.1.4.16	2',3'-cyclic amp	staphylococcus aureus	0.91	sabiork
EC3.1.4.16	2',3'-cyclic gmp	staphylococcus aureus	0.37	sabiork
EC3.1.4.16	rna terminal-2',3'-cyclic-phosphate	staphylococcus aureus	0.0014	sabiork
EC2.7.7.7	dna	bacteriophage t4	420	sabiork
EC3.4.11.24	l-leucinyl-p-nitroanilide	streptomyces griseus	391	sabiork
EC3.4.11.24	l-alanyl-p-nitroanilide	streptomyces griseus	38.55	sabiork
EC3.4.11.24	l-valine-p-nitroanilide	streptomyces griseus	0.191	sabiork
EC3.2.1.113	methyl-2-o-alpha-d-mannopyranosyl-alpha-d-mannopyranoside	aspergillus saitoi	2.53	sabiork
EC3.4.23.41	adrenocorticotropic hormone 1-39	saccharomyces cerevisiae	55.3	sabiork
EC3.4.23.41	dynorphin b (1-13)	saccharomyces cerevisiae	76.5	sabiork
EC3.4.23.41	dynorphin a (1-11)	saccharomyces cerevisiae	49.4	sabiork
EC3.4.23.41	amidorphin	saccharomyces cerevisiae	25.1	sabiork
EC3.4.23.41	cholecystokinin (13-33)	saccharomyces cerevisiae	4.9	sabiork
EC3.4.23.41	b-c junction peptide	saccharomyces cerevisiae	5.4	sabiork
EC3.4.23.41	proinsulin (b-c)	saccharomyces cerevisiae	0.3	sabiork
EC3.6.1.55	coenzyme a	saccharomyces cerevisiae	4.6	sabiork
EC3.6.1.55	coa-disulfide	saccharomyces cerevisiae	5	sabiork
EC4.2.1.10	3-dehydroquinate	salmonella typhi	200	sabiork
EC5.4.99.2	(r)-2-methyl-3-oxopropanoyl-coa	homo sapiens	120	sabiork
EC5.4.99.2	2-methylmalonyl-coa	homo sapiens	283.333333	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	paracoccus denitrificans	16	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	shewanella loihica	50	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	burkholderia multivorans	30	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	burkholderia multivorans	5.6	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	ochrobactrum anthropi	2.4	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	ochrobactrum anthropi	89	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	burkholderia thailandensis	40	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	chromobacterium violaceum	30	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	chromobacterium violaceum	70	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	pseudomonas putida	4.8	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	pseudomonas putida	26	sabiork
EC5.1.1.8	l-proline	pseudomonas putida	2.8	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	xanthomonas campestris	28	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	xanthomonas campestris	1.3	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	agrobacterium tumefaciens	0.86	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	rhizobium meliloti	0.089	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	brucella melitensis biotype 1	0.085	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	brucella melitensis biotype 1	0.082	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	bacillus cereus	1.2	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	bacillus thuringiensis	0.16	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	agrobacterium vitis	0.75	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	agrobacterium vitis	1.3	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	agrobacterium tumefaciens	4	sabiork
EC5.1.1.8	trans-l-3-hydroxyproline	rhizobium etli	0.94	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	rhizobium etli	1.9	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	streptosporangium roseum	14	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	chromohalobacter salexigens	0.07	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	labrenzia aggregata	55	sabiork
EC5.1.1.8	trans-4-hydroxy-l-proline	labrenzia alexandrii	67	sabiork
EC3.2.1.62	quercetin 4'-o-glucoside	ovis aries	7.5	sabiork
EC3.2.1.62	quercetin 3-o-glucoside	ovis aries	6.3	sabiork
EC3.2.1.62	genistein 7-o-glucoside	ovis aries	6.5	sabiork
EC3.2.1.62	daidzin	ovis aries	2.1	sabiork
EC3.1.1.25	5-valerolactone	homo sapiens	210	sabiork
EC3.1.1.31	6-phospho-d-glucono-1,5-lactone	bos taurus	14.3	sabiork
EC4.1.2.13	d-tagatose 1,6-bisphosphate	escherichia coli	0.015	sabiork
EC4.1.2.13	d-fructose 1-phosphate	trypanosoma brucei	1.7	sabiork
EC4.1.2.13	d-fructose 1-phosphate	staphylococcus aureus	1.05	sabiork
EC4.1.2.13	d-fructose 1,6-bisphosphate	saccharomyces cerevisiae	4.14	sabiork
EC4.1.2.13	d-fructose 1-phosphate	rattus norvegicus	2.66666667	sabiork
EC4.1.2.13	d-fructose 1,6-bisphosphate	ceratitis capitata	34	sabiork
EC4.1.2.13	d-fructose 1-phosphate	ceratitis capitata	0.7	sabiork
EC4.1.2.13	sedoheptulose 1,7-bisphosphate	vigna radiata	33.3	sabiork
EC4.1.2.13	d-fructose 1-phosphate	escherichia coli	0.116666667	sabiork
EC4.2.1.39	d-gluconate	sulfolobus solfataricus	12.6666667	sabiork
EC4.2.1.39	d-galactonate	sulfolobus solfataricus	1.08	sabiork
EC3.2.2.27	dna	homo sapiens	13.9	sabiork
EC4.2.1.11	2-phospho-d-glycerate	macaca mulatta	128.333333	sabiork
EC4.2.1.11	2-phospho-d-glycerate	oryctolagus cuniculus	128.333333	sabiork
EC4.2.1.11	2-phospho-d-glycerate	oncorhynchus kisutch	150	sabiork
EC4.2.1.11	2-phospho-d-glycerate	oncorhynchus keta	190	sabiork
EC4.2.1.11	alpha-(dihydroxyphosphinylmethyl)acrylate	saccharomyces cerevisiae	1.7	sabiork
EC3.4.13.20	carnosine	homo sapiens	138	sabiork
EC5.5.1.1	2,5-dihydro-5-oxofuran-2-acetate	pseudomonas reinekei	125	sabiork
EC5.5.1.1	3-methyl-cis,cis-hexadienedioate	pseudomonas putida	9.83333333	sabiork
EC5.5.1.1	3-methyl-cis,cis-hexadienedioate	acinetobacter calcoaceticus	30	sabiork
EC5.4.3.6	l-tyrosine	cupriavidus metallidurans	0.0009	sabiork
EC3.4.14.1	gly-phe-4-methoxynaphthylamide	homo sapiens	750	sabiork
EC4.1.1.112	oxaloacetate	lactococcus lactis subsp. lactis bv. diacetylactis	20.26	sabiork
EC3.4.14.5	his-pro-leu	lactococcus lactis subsp. cremoris	418	sabiork
EC3.4.14.5	his-pro-tyr	lactococcus lactis subsp. cremoris	670	sabiork
EC3.4.14.5	gly-pro-ala	lactococcus lactis subsp. cremoris	2180	sabiork
EC3.4.14.5	gly-pro-4-nitroanilide	lactococcus lactis subsp. cremoris	178	sabiork
EC3.4.14.5	arg-pro-4-nitroanilide	lactococcus lactis subsp. cremoris	181	sabiork
EC3.4.14.5	ala-ala-4-nitroanilide	lactococcus lactis subsp. cremoris	26	sabiork
EC3.4.14.5	leu-ala-pro	lactococcus lactis subsp. cremoris	120	sabiork
EC4.3.1.15	2,3-diaminopropanoate	escherichia coli	58.6	sabiork
EC4.3.1.15	d-serine	escherichia coli	1.6	sabiork
EC4.3.1.15	l-serine	escherichia coli	0.049	sabiork
EC4.3.1.15	2,3-diaminopropanoate	salmonella typhimurium	150	sabiork
EC4.3.1.15	d-serine	salmonella typhimurium	3.3	sabiork
EC4.3.1.15	l-serine	salmonella typhimurium	0.213	sabiork
EC5.1.3.13	dtdp-4-dehydro-6-deoxy-d-glucose	amycolatopsis orientalis	0.08	sabiork
EC5.1.3.13	dtdp-4-dehydro-6-deoxy-d-glucose	streptococcus suis	10.4	sabiork
EC5.1.3.13	dtdp-4-dehydro-6-deoxy-d-glucose	streptococcus entericus	19.2	sabiork
EC5.1.3.13	dtdp-6-deoxy-d-xylo-4-hexulose	salmonella typhimurium	39	sabiork
EC2.8.2.8	glucuronyl-n-acetylglucosamine	rattus norvegicus	0.08	sabiork
EC3.4.22.10	benzyloxycarbonyl-val-arg-4-methylcoumarin-7-ylamide	streptococcus pyogenes	0.042	sabiork
EC3.2.1.73	4-methylumbelliferyl-3-o-beta-cellobiosyl-beta-d-glucoside	bacillus licheniformis	7	sabiork
EC3.2.1.73	3,4-dinitrophenyl-3-o-beta-cellobiosyl-beta-d-glucoside	bacillus licheniformis	43	sabiork
EC3.2.1.73	2,4-dinitrophenyl-3-o-beta-cellobiosyl-beta-d-glucoside	bacillus licheniformis	400	sabiork
EC3.2.1.73	4-methylumbelliferyl-3-o-beta-cellotriosyl-beta-d-glucoside	bacillus licheniformis	4	sabiork
EC3.2.1.73	4-methylumbelliferyl-3-o-beta-cellotetrasyl-beta-d-glucoside	bacillus licheniformis	3.3	sabiork
EC3.2.1.73	1,3-beta-d-glucan	bacillus amyloliquefaciens	109.416667	sabiork
EC3.6.2.1	adenylylsulfate	bos taurus	44.5	sabiork
EC3.6.2.1	atp	bos taurus	195	sabiork
EC3.6.2.1	diphosphate	bos taurus	90	sabiork
EC3.6.2.1	bis-4-nitrophenyl phosphate	bos taurus	17.3333333	sabiork
EC3.5.3.1	l-arginine	bacillus caldovelox	3000	sabiork
EC3.5.3.1	l-arginine	bos taurus	1366.66667	sabiork
EC3.4.24.64	mlsalarpvgaalrrsfstsa	saccharomyces cerevisiae	2.16666667	sabiork
EC1.13.11.45	(9z,12z)-(11s)-11-hydroperoxyoctadeca-9,12-dienoate	gaeumannomyces graminis	9.1	sabiork
EC3.2.1.103	gal-beta1->4glcnac-beta1->3gal-beta1->4glcnac-beta-pnp	citrobacter freundii	72.9	sabiork
EC3.2.1.103	glcnac-beta1->3gal-beta1->4glcnac-beta-pnp	citrobacter freundii	19.7	sabiork
EC3.2.1.103	glcnac-beta1->3gal-beta1->4glc-beta-pnp	citrobacter freundii	0.86	sabiork
EC3.2.1.103	gal-beta1->4glcnac-beta1->3gal-beta1->4glc-beta-pnp	citrobacter freundii	18	sabiork
EC3.2.1.103	gal-beta1->3glcnac-beta1->3gal-beta1->4glc-beta-pnp	citrobacter freundii	1.64	sabiork
EC3.2.1.103	glcnac-beta1->3gal-beta1->4glcnac-beta-pnp	bacteroides fragilis	6.1	sabiork
EC3.2.1.103	gal-beta1->4glcnac-beta1->3gal-beta1->4glcnac-beta-pnp	bacteroides fragilis	5.59	sabiork
EC3.2.1.103	glcnac-beta1->3gal-beta1->4glc-beta-pnp	bacteroides fragilis	0.21	sabiork
EC3.2.1.103	gal-beta1->4glcnac-beta1->3gal-beta1->4glc-beta-pnp	bacteroides fragilis	2.93	sabiork
EC1.1.1.42	oxalosuccinate	escherichia coli	36.2	sabiork
EC3.1.3.25	1d-myo-inositol 1-phosphate	homo sapiens	22	sabiork
EC3.1.3.25	d-glucose 6-phosphate	homo sapiens	1.6	sabiork
EC3.1.3.25	4-nitrophenyl phosphate	homo sapiens	0.6	sabiork
EC3.1.3.25	1d-myo-inositol 1-phosphate	methanocaldococcus jannaschii	4.2	sabiork
EC3.1.3.25	1d-myo-inositol 1-phosphate	archaeoglobus fulgidus	2.5	sabiork
EC3.1.3.25	1d-myo-inositol 1-phosphate	thermotoga maritima	207	sabiork
EC3.1.3.25	1d-myo-inositol 1-phosphate	escherichia coli	6.5	sabiork
EC3.1.4.38	1-acyl-sn-glycero-3-phosphocholine	bos taurus	2	sabiork
EC3.1.4.38	sphingosyl-phosphocholine	bos taurus	1	sabiork
EC3.4.16.4	nalpha-acetyl-l-lys-d-ala-d-thiolactate	actinomadura sp.	5.4	sabiork
EC3.1.4.12	palmitoyllysophosphatidylcholine	bacillus cereus	1.35666667e-05	sabiork
EC3.1.4.12	1-o-hexadecyl-lyso-sn-glycero-3-phosphocholine	bacillus cereus	2.98333333e-06	sabiork
EC3.1.4.12	stearoyllysophosphatidylcholine	bacillus cereus	1.85e-05	sabiork
EC3.1.4.12	myristoyllysophosphatidylcholine	bacillus cereus	1.73333333e-05	sabiork
EC3.1.4.12	arachidoyllysophosphatidylcholine	bacillus cereus	1.81666667e-05	sabiork
EC3.1.4.12	sphingomyelin	mycobacterium tuberculosis	1800	sabiork
EC5.5.1.6	naringenin chalcone	medicago sativa	186.333333	sabiork
EC5.5.1.6	isoliquiritigenin	medicago sativa	73.0666667	sabiork
EC5.5.1.6	2',4'-dihydroxychalcone	medicago sativa	12.5833333	sabiork
EC5.5.1.6	4,2'-dihydroxychalcone	medicago sativa	1.535	sabiork
EC4.2.1.119	crotonoyl-coa	rhodospirillum rubrum	728	sabiork
EC4.2.1.119	trans-pent-2-enoyl-coa	rhodospirillum rubrum	204	sabiork
EC4.2.1.119	trans-hex-2-enoyl-coa	rhodospirillum rubrum	252	sabiork
EC3.5.4.30	dctp	methanocaldococcus jannaschii	5	sabiork
EC3.6.1.53	adpribose	rattus norvegicus	12.8	sabiork
EC3.6.1.53	cdpcholine	rattus norvegicus	28.5	sabiork
EC3.6.1.53	cdpethanolamine	rattus norvegicus	41.3	sabiork
EC4.3.1.16	threo-3-hydroxy-l-aspartate	delftia sp.	3.03	sabiork
EC3.5.1.1	l-asparagine	escherichia coli	24	sabiork
EC3.11.1.3	phosphoenolpyruvate	variovorax sp.	0.0002	sabiork
EC3.2.1.70	p-nitrophenyl-alpha-d-glucoside	streptococcus mutans	235	sabiork
EC3.2.1.58	laminaribiose	candida albicans	80	sabiork
EC3.2.1.58	laminaritriose	candida albicans	183	sabiork
EC3.2.1.58	laminaritetraose	candida albicans	122	sabiork
EC3.2.1.58	laminaripentaose	candida albicans	95	sabiork
EC3.2.1.58	laminarihexaose	candida albicans	106	sabiork
EC3.2.1.58	laminariheptaose	candida albicans	122	sabiork
EC3.2.1.58	pustulan	candida albicans	13	sabiork
EC3.2.1.58	gentiobiose	candida albicans	1.2	sabiork
EC3.2.1.58	gentiotriose	candida albicans	3.2	sabiork
EC3.2.1.58	cellobiose	candida albicans	0.14	sabiork
EC3.2.1.58	cellotetraose	candida albicans	0.14	sabiork
EC3.2.1.58	cellohexaose	candida albicans	0.18	sabiork
EC3.2.1.58	p-nitrophenyl-beta-d-glucoside	candida albicans	1.77	sabiork
EC4.2.1.17	crotonoyl-coa	mycobacterium tuberculosis	110	sabiork
EC4.3.1.17	l-serine	delftia sp.	0.18	sabiork
EC3.2.2.21	1,n6-ethenoadenine containing dna	bacillus subtilis	0.00166666666666667	sabiork
EC3.2.2.21	1,n6-ethenoadenine containing dna	homo sapiens	0.00216666666666667	sabiork
EC3.2.2.21	hypoxanthine containing dna	bacillus subtilis	0.000883333333333333	sabiork
EC3.2.2.21	hypoxanthine containing dna	homo sapiens	8.33333333333333e-05	sabiork
EC5.4.99.5	chorismate	pseudomonas aeruginosa	0.085	sabiork
EC3.6.1.52	5-pp-insp5	homo sapiens	0.2	sabiork
EC3.6.1.52	5-pp-insp5	schizosaccharomyces pombe	0.17	sabiork
EC3.6.1.52	5-pp-insp5	saccharomyces cerevisiae	0.06	sabiork
EC4.1.1.50	l-lysine	arabidopsis thaliana	1.63333333	sabiork
EC4.1.1.50	s-adenosyl-l-methionine	arabidopsis thaliana	45.8333333	sabiork
EC4.2.3.12	2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	homo sapiens	0.033	sabiork
EC3.5.4.31	5'-deoxy-5'-(methylthio)adenosine	thermotoga maritima	7.2	sabiork
EC1.2.1.3	p-nitrophenyl propionate	ovis aries	8.6	sabiork
EC1.2.1.3	p-nitrophenyl acetate	equus caballus	2.21	sabiork
EC4.2.1.118	3-dehydroshikimate	bacillus anthracis	1.33066667	sabiork
EC3.4.11.23	l-leucinyl-p-nitroanilide	escherichia coli	5.11666667	sabiork
EC3.4.11.23	l-cysteinylglycine	escherichia coli	178.333333	sabiork
EC3.4.11.23	l-leucylglycine	escherichia coli	110.5	sabiork
EC3.1.1.8	propionylthiocholine	homo sapiens	1666.66667	sabiork
EC3.1.1.8	acetylthiocholine	mus musculus	666.666667	sabiork
EC3.4.16.5	n-(3-(2-furyl)-acryloyl)-phenylalanyl-phenylalanine	homo sapiens	246.566666666667	sabiork
EC3.4.16.5	n-benzoyl-l-tyrosine ethyl ester	homo sapiens	519.3	sabiork
EC3.4.16.5	d-ala-leu-enkephalinamide	homo sapiens	5.4	sabiork
EC1.1.1.64	nadp+	rattus norvegicus	0.375	sabiork
EC1.1.1.64	testosterone	rattus norvegicus	0.375	sabiork
EC1.1.1.64	h+	rattus norvegicus	0.0333333333	sabiork
EC1.1.1.64	nadph	rattus norvegicus	0.0333333333	sabiork
EC1.1.1.64	androst-4-ene-3,17-dione	rattus norvegicus	0.0333333333	sabiork
EC2.5.1.48	o-phospho-l-homoserine	arabidopsis thaliana	30	sabiork
EC2.5.1.48	l-cysteine	arabidopsis thaliana	30	sabiork
EC2.3.3.1	oxaloacetate	escherichia coli	81	sabiork
EC2.3.3.1	acetyl-coa	escherichia coli	81	sabiork
EC2.3.3.1	acetyl-coa	sus scrofa	96	sabiork
EC2.3.3.1	oxaloacetate	thermus thermophilus	0.966666667	sabiork
EC2.3.3.1	acetyl-coa	thermus thermophilus	0.966666667	sabiork
EC1.8.4.9	reduced glutathione	lemna minor	56	sabiork
EC1.8.4.9	adenylylsulfate	lemna minor	56	sabiork
EC1.17.3.2	nitrite	bos taurus	2.49	sabiork
EC1.17.3.2	nadh	bos taurus	0.28	sabiork
EC1.17.3.2	h+	bos taurus	0.28	sabiork
EC1.17.3.2	2,3-dihydroxybenzaldehyde	bos taurus	0.85	sabiork
EC1.1.1.291	l-serine	eubacterium barkeri	2.5	sabiork
EC1.1.1.291	nad+	eubacterium barkeri	2.5	sabiork
EC1.13.11.63	o2	homo sapiens	0.011	sabiork
EC6.1.1.17	trna(glu)	escherichia coli	10	sabiork
EC6.1.1.17	l-glutamate	escherichia coli	10	sabiork
EC6.1.1.17	trna(glu)	bacillus subtilis	0.05	sabiork
EC6.1.1.17	l-glutamate	bacillus subtilis	0.05	sabiork
EC6.1.1.17	atp	bacillus subtilis	0.05	sabiork
EC6.1.1.17	l-glutamate	thermus thermophilus	2.1	sabiork
EC6.1.1.17	trna(glu)	thermus thermophilus	2.1	sabiork
EC6.1.1.17	atp	thermus thermophilus	2.1	sabiork
EC2.4.1.170	udpglucose	glycine max	0.76	sabiork
EC1.6.5.2	h+	sus scrofa	98.3333333	sabiork
EC1.6.5.2	menadione	sus scrofa	98.3333333	sabiork
EC1.6.5.2	nadph	sus scrofa	98.3333333	sabiork
EC1.6.5.2	nadh	leishmania major	87	sabiork
EC1.6.5.2	menadione	leishmania major	140	sabiork
EC1.6.5.2	h+	leishmania major	140	sabiork
EC1.6.5.2	nadph	leishmania major	140	sabiork
EC2.4.2.9	diphosphate	bacillus subtilis	0.0015	sabiork
EC2.4.2.9	5-phospho-alpha-d-ribose 1-diphosphate	escherichia coli	2.7	sabiork
EC2.4.2.9	uracil	escherichia coli	2.7	sabiork
EC2.4.2.9	diphosphate	escherichia coli	0.024	sabiork
EC2.4.2.9	ump	escherichia coli	0.024	sabiork
EC4.1.1.49	gtp	saccharomyces cerevisiae	33	sabiork
EC4.1.1.49	itp	saccharomyces cerevisiae	17	sabiork
EC4.1.1.49	utp	saccharomyces cerevisiae	5.1	sabiork
EC4.1.1.49	ctp	saccharomyces cerevisiae	8.9	sabiork
EC4.1.1.49	co2	saccharomyces cerevisiae	36	sabiork
EC4.1.1.49	gdp	saccharomyces cerevisiae	6.7	sabiork
EC4.1.1.49	idp	saccharomyces cerevisiae	4.9	sabiork
EC4.1.1.49	udp	saccharomyces cerevisiae	0.55	sabiork
EC4.1.1.49	cdp	saccharomyces cerevisiae	3.8	sabiork
